strain	strain_name	date	country	host	genotype	subgenotype
FJ562238	None	2007-02-04	China	Homo sapiens	C	None
FJ562239	None	2007-11-26	China	Homo sapiens	C	None
FJ562241	None	2006-12-24	China	Homo sapiens	C	None
FJ562242	None	2007-02-07	China	Homo sapiens	C	None
FJ562243	None	2007-01-15	China	Homo sapiens	C	None
FJ562244	None	2007-01-11	China	Homo sapiens	C	None
FJ562245	None	2006-11-21	China	Homo sapiens	C	None
FJ562247	None	2007-07-02	China	Homo sapiens	C	None
FJ562248	None	2007-02-26	China	Homo sapiens	C	None
FJ562249	None	2007-04-06	China	Homo sapiens	C	None
FJ562250	None	2007-06-27	China	Homo sapiens	C	None
FJ562251	None	2007-05-07	China	Homo sapiens	C	None
FJ562252	None	2007-01-18	China	Homo sapiens	C	None
FJ562255	None	2007-04-25	China	Homo sapiens	C	None
FJ562256	None	2006-11-26	China	Homo sapiens	C	None
FJ562258	None	2007-03-04	China	Homo sapiens	C	None
FJ562261	None	2007-05-04	China	Homo sapiens	C	None
FJ562264	None	2007-10-10	China	Homo sapiens	C	None
FJ562265	None	2007-03-12	China	Homo sapiens	C	None
FJ562266	None	2007-11-08	China	Homo sapiens	C	None
FJ562267	None	2007-03-13	China	Homo sapiens	C	None
FJ562268	None	2007-07-15	China	Homo sapiens	C	None
FJ562269	None	2007-11-05	China	Homo sapiens	C	None
FJ562270	None	2007-05-13	China	Homo sapiens	C	None
FJ562271	None	2007-01-24	China	Homo sapiens	C	None
FJ562272	None	2007-10-10	China	Homo sapiens	C	None
FJ562273	None	2007-06-08	China	Homo sapiens	C	None
FJ562274	None	2007-07-09	China	Homo sapiens	C	None
FJ562275	None	2007-03-12	China	Homo sapiens	C	None
FJ562276	None	2007-02-22	China	Homo sapiens	C	None
FJ562277	None	2007-04-15	China	Homo sapiens	C	None
FJ562278	None	2007-01-14	China	Homo sapiens	C	None
FJ562279	None	2007-12-15	China	Homo sapiens	C	None
FJ562280	None	2006-11-06	China	Homo sapiens	C	None
FJ562281	None	2007-01-08	China	Homo sapiens	C	None
FJ562282	None	2007-08-29	China	Homo sapiens	C	None
FJ562283	None	2007-06-04	China	Homo sapiens	C	None
FJ562284	None	2007-04-18	China	Homo sapiens	C	None
FJ562285	None	2007-03-02	China	Homo sapiens	C	None
FJ562286	None	2007-02-13	China	Homo sapiens	C	None
FJ562287	None	2006-12-11	China	Homo sapiens	C	None
FJ562288	None	2007-08-21	China	Homo sapiens	C	None
FJ562290	None	2007-09-20	China	Homo sapiens	C	None
FJ562291	None	2007-04-27	China	Homo sapiens	C	None
FJ562292	None	2007-03-16	China	Homo sapiens	C	None
FJ562293	None	2007-05-16	China	Homo sapiens	C	None
FJ562294	None	2007-08-31	China	Homo sapiens	C	None
FJ562295	None	2006-12-25	China	Homo sapiens	C	None
FJ562297	None	2007-06-03	China	Homo sapiens	C	None
FJ562298	None	2007-02-02	China	Homo sapiens	C	None
FJ562299	None	2007-06-27	China	Homo sapiens	C	None
FJ562300	None	2007-08-11	China	Homo sapiens	C	None
FJ562301	None	2007-11-02	China	Homo sapiens	C	None
FJ562302	None	2007-02-22	China	Homo sapiens	C	None
FJ562304	None	2007-02-23	China	Homo sapiens	C	None
FJ562305	None	2007-05-16	China	Homo sapiens	C	None
FJ562306	None	2007-04-12	China	Homo sapiens	C	None
FJ562307	None	2007-08-03	China	Homo sapiens	C	None
FJ562308	None	2007-10-10	China	Homo sapiens	C	None
FJ562310	None	2007-12-08	China	Homo sapiens	C	None
FJ562313	None	2007-06-26	China	Homo sapiens	C	None
FJ562314	None	2007-02-26	China	Homo sapiens	C	None
FJ562315	None	2007-10-03	China	Homo sapiens	C	None
FJ562317	None	2007-01-15	China	Homo sapiens	C	None
FJ562318	None	2007-05-14	China	Homo sapiens	C	None
FJ562319	None	2007-08-29	China	Homo sapiens	C	None
FJ562320	None	2007-02-26	China	Homo sapiens	C	None
FJ562323	None	2007-06-26	China	Homo sapiens	C	None
FJ562324	None	2007-01-22	China	Homo sapiens	C	None
FJ562325	None	2007-03-08	China	Homo sapiens	C	None
FJ562326	None	2007-04-12	China	Homo sapiens	C	None
FJ562327	None	2007-05-21	China	Homo sapiens	C	None
FJ562328	None	2007-08-02	China	Homo sapiens	C	None
FJ562329	None	2006-12-03	China	Homo sapiens	C	None
FJ562330	None	2007-11-03	China	Homo sapiens	C	None
FJ562331	None	2007-10-17	China	Homo sapiens	C	None
FJ562332	None	2007-11-12	China	Homo sapiens	C	None
FJ562333	None	2007-05-18	China	Homo sapiens	C	None
FJ562334	None	2007-10-23	China	Homo sapiens	C	None
FJ562335	None	2006-11-09	China	Homo sapiens	C	None
FJ562336	None	2007-05-10	China	Homo sapiens	C	None
FJ562337	None	2007-10-26	China	Homo sapiens	C	None
FJ562339	None	2007-09-11	China	Homo sapiens	C	None
FJ562340	None	2007-01-17	China	Homo sapiens	C	None
FJ518810	6898	2007-05-XX	China	Homo sapiens	C	None
FJ518813	6945	2007-09-XX	China	Homo sapiens	C	None
FJ386574	None	2008-02-18	China	Homo sapiens	C	None
FJ386575	None	2008-02-18	China	Homo sapiens	C	None
FJ386576	None	2008-02-18	China	Homo sapiens	C	None
FJ386577	None	2008-02-18	China	Homo sapiens	C	None
FJ386578	None	2008-02-18	China	Homo sapiens	C	None
FJ386579	None	2008-02-19	China	Homo sapiens	C	None
FJ386580	None	2008-02-19	China	Homo sapiens	C	None
FJ386581	None	2008-02-19	China	Homo sapiens	C	None
FJ386585	None	2008-02-21	China	Homo sapiens	C	None
FJ386586	None	2008-02-22	China	Homo sapiens	C	None
FJ386587	None	2008-02-22	China	Homo sapiens	C	None
FJ386588	None	2008-02-25	China	Homo sapiens	C	None
FJ386589	None	2008-02-25	China	Homo sapiens	C	None
FJ386591	None	2008-02-28	China	Homo sapiens	C	None
FJ386592	None	2008-02-28	China	Homo sapiens	C	None
FJ386593	None	2008-02-29	China	Homo sapiens	C	None
FJ386594	None	2008-02-29	China	Homo sapiens	C	None
FJ386595	None	2008-02-29	China	Homo sapiens	C	None
FJ386596	None	2008-03-03	China	Homo sapiens	C	None
FJ386597	None	2008-03-03	China	Homo sapiens	C	None
FJ386598	None	2008-03-03	China	Homo sapiens	C	None
FJ386599	None	2008-03-03	China	Homo sapiens	C	None
FJ386601	None	2008-03-04	China	Homo sapiens	C	None
FJ386602	None	2008-03-04	China	Homo sapiens	C	None
FJ386603	None	2008-03-06	China	Homo sapiens	C	None
FJ386604	None	2008-03-06	China	Homo sapiens	C	None
FJ386605	None	2008-03-07	China	Homo sapiens	C	None
FJ386606	None	2008-03-07	China	Homo sapiens	C	None
FJ386607	None	2008-03-07	China	Homo sapiens	C	None
FJ386609	None	2008-03-11	China	Homo sapiens	C	None
FJ386611	None	2008-03-12	China	Homo sapiens	C	None
FJ386612	None	2008-03-12	China	Homo sapiens	C	None
FJ386613	None	2008-03-13	China	Homo sapiens	C	None
FJ386614	None	2008-03-13	China	Homo sapiens	C	None
FJ386616	None	2008-03-14	China	Homo sapiens	C	None
FJ386617	None	2008-03-18	China	Homo sapiens	C	None
FJ386618	None	2008-03-19	China	Homo sapiens	C	None
FJ386619	None	2008-03-20	China	Homo sapiens	C	None
FJ386620	None	2008-03-20	China	Homo sapiens	C	None
FJ386621	None	2008-03-20	China	Homo sapiens	C	None
FJ386622	None	2008-03-21	China	Homo sapiens	C	None
FJ386623	None	2008-03-25	China	Homo sapiens	C	None
FJ386624	None	2008-03-25	China	Homo sapiens	C	None
FJ386625	None	2008-03-26	China	Homo sapiens	C	None
FJ386626	None	2008-03-27	China	Homo sapiens	C	None
FJ386627	None	2008-03-31	China	Homo sapiens	C	None
FJ386628	None	2008-04-01	China	Homo sapiens	C	None
FJ386629	None	2008-04-03	China	Homo sapiens	C	None
FJ386630	None	2008-04-09	China	Homo sapiens	C	None
FJ386631	None	2008-04-10	China	Homo sapiens	C	None
FJ386632	None	2008-04-11	China	Homo sapiens	C	None
FJ386633	None	2008-04-11	China	Homo sapiens	C	None
FJ386635	None	2008-04-14	China	Homo sapiens	C	None
FJ386637	None	2008-03-24	China	Homo sapiens	C	None
FJ386638	None	2008-03-12	China	Homo sapiens	C	None
FJ386639	None	2008-03-05	China	Homo sapiens	C	None
FJ386640	None	2008-03-25	China	Homo sapiens	C	None
FJ386641	None	2008-03-31	China	Homo sapiens	C	None
FJ386643	None	2008-04-18	China	Homo sapiens	C	None
FJ386644	None	2007-10-22	China	Homo sapiens	C	None
FJ386645	None	2007-11-06	China	Homo sapiens	C	None
FJ386646	None	2008-02-14	China	Homo sapiens	C	None
FJ386647	None	2008-04-14	China	Homo sapiens	C	None
FJ386649	None	2008-04-15	China	Homo sapiens	C	None
FJ386650	None	2008-04-17	China	Homo sapiens	C	None
FJ386651	None	2008-04-17	China	Homo sapiens	C	None
FJ386652	None	2008-04-21	China	Homo sapiens	C	None
FJ386653	None	2007-07-11	China	Homo sapiens	C	None
FJ386657	None	2007-08-08	China	Homo sapiens	C	None
FJ386659	None	2007-08-14	China	Homo sapiens	C	None
FJ386661	None	2007-08-16	China	Homo sapiens	C	None
FJ386662	None	2007-08-17	China	Homo sapiens	C	None
FJ386663	None	2007-08-22	China	Homo sapiens	C	None
FJ386664	None	2007-08-22	China	Homo sapiens	C	None
FJ386665	None	2007-08-30	China	Homo sapiens	C	None
FJ386667	None	2007-09-03	China	Homo sapiens	C	None
FJ386670	None	2007-09-12	China	Homo sapiens	C	None
FJ386671	None	2007-09-28	China	Homo sapiens	C	None
FJ386672	None	2007-10-03	China	Homo sapiens	C	None
FJ386673	None	2007-10-09	China	Homo sapiens	C	None
FJ386674	None	2007-10-11	China	Homo sapiens	C	None
FJ386677	None	2007-11-30	China	Homo sapiens	C	None
FJ386678	None	2007-12-06	China	Homo sapiens	C	None
FJ386679	None	2007-12-14	China	Homo sapiens	C	None
FJ386685	None	2008-01-21	China	Homo sapiens	C	None
FJ386686	None	2008-01-21	China	Homo sapiens	C	None
FJ386687	None	2008-01-23	China	Homo sapiens	C	None
FJ386689	None	2013-09-26	China	Homo sapiens	C	None
FJ032331	None	2007-08-10	China	Homo sapiens	C	None
FJ032332	None	2007-08-17	China	Homo sapiens	C	None
FJ032333	None	2007-08-30	China	Homo sapiens	C	None
FJ032334	None	2007-09-11	China	Homo sapiens	C	None
FJ032335	None	2007-09-13	China	Homo sapiens	C	None
FJ032336	None	2007-09-13	China	Homo sapiens	C	None
FJ032337	None	2007-09-13	China	Homo sapiens	C	None
FJ032338	None	2007-09-13	China	Homo sapiens	C	None
FJ032339	None	2007-09-13	China	Homo sapiens	C	None
FJ032340	None	2007-09-21	China	Homo sapiens	C	None
FJ032341	None	2007-09-21	China	Homo sapiens	C	None
FJ032343	None	2007-10-11	China	Homo sapiens	C	None
FJ032345	None	2007-10-17	China	Homo sapiens	C	None
FJ032346	None	2007-10-22	China	Homo sapiens	C	None
FJ032347	None	2007-10-22	China	Homo sapiens	C	None
FJ032348	None	2007-10-22	China	Homo sapiens	C	None
FJ032350	None	2007-11-12	China	Homo sapiens	C	None
FJ032351	None	2007-11-12	China	Homo sapiens	C	None
FJ032355	None	2007-11-21	China	Homo sapiens	C	None
FJ032356	None	2007-11-21	China	Homo sapiens	C	None
FJ032359	None	2008-01-28	China	Homo sapiens	C	None
FJ032360	None	2008-01-28	China	Homo sapiens	C	None
FJ032361	None	2008-01-28	China	Homo sapiens	C	None
EU939536	None	2006-XX-XX	China	None	C	None
EU939537	None	2007-XX-XX	China	None	C	None
EU939538	None	2006-XX-XX	China	None	C	None
EU939539	None	2007-XX-XX	China	None	C	None
EU939540	None	2006-10-23	China	None	C	None
EU939541	None	2006-10-16	China	None	C	None
EU939542	None	2006-XX-XX	China	None	C	None
EU939543	None	2006-XX-XX	China	None	C	None
EU939544	None	2007-02-12	China	None	C	None
EU939545	None	2006-XX-XX	China	None	C	None
EU939546	None	2006-01-09	China	None	C	None
EU939547	None	2006-01-09	China	None	C	None
EU939548	None	2006-01-22	China	None	C	None
EU939549	None	2006-08-22	China	None	C	None
EU939550	None	2006-05-22	China	None	C	None
EU939551	None	2006-05-18	China	None	C	None
EU939552	None	2006-12-04	China	None	C	None
EU939553	None	2006-04-05	China	None	C	None
EU939554	None	2006-02-13	China	None	C	None
EU939555	None	2006-03-09	China	None	C	None
EU939556	None	2006-11-20	China	None	C	None
EU939557	None	2006-02-08	China	None	C	None
EU939558	None	2007-02-27	China	None	C	None
EU939559	None	2006-10-17	China	None	C	None
EU939560	None	2007-01-04	China	None	C	None
EU939561	None	2006-01-11	China	None	C	None
EU939562	None	2006-07-04	China	None	C	None
EU939563	None	2006-02-21	China	None	C	None
EU939564	None	2007-01-09	China	None	C	None
EU939565	None	2006-06-26	China	None	C	None
EU939566	None	2007-01-17	China	None	C	None
EU939567	None	2006-06-26	China	None	C	None
EU939568	None	2006-02-21	China	None	C	None
EU939569	None	2006-09-06	China	None	C	None
EU939570	None	2006-02-13	China	None	C	None
EU939571	None	2006-01-16	China	None	C	None
EU939572	None	2006-12-18	China	None	C	None
EU939573	None	2006-04-03	China	None	C	None
EU939574	None	2007-03-21	China	None	C	None
EU939575	None	2006-05-24	China	None	C	None
EU939576	None	2006-02-06	China	None	C	None
EU939577	None	2006-02-06	China	None	C	None
EU939578	None	2006-03-23	China	None	C	None
EU939579	None	2006-09-18	China	None	C	None
EU939580	None	2007-08-16	China	None	C	None
EU939581	None	2007-08-20	China	None	C	None
EU939582	None	2007-08-20	China	None	C	None
EU939583	None	2007-08-22	China	None	C	None
EU939584	None	2007-09-07	China	None	C	None
EU939585	None	2007-09-12	China	None	C	None
EU939586	None	2007-09-20	China	None	C	None
EU939587	None	2006-03-22	China	None	C	None
EU939588	None	2007-04-17	China	None	C	None
EU939589	None	2007-04-23	China	None	C	None
EU939590	None	2006-01-18	China	None	C	None
EU939591	None	2006-03-28	China	None	C	None
EU939592	None	2006-03-19	China	None	C	None
EU939593	None	2006-01-09	China	None	C	None
EU939594	None	2006-11-14	China	None	C	None
EU939595	None	2007-01-09	China	None	C	None
EU939596	None	2007-XX-XX	China	None	C	None
EU939597	None	2007-01-25	China	None	C	None
EU939598	None	2007-03-26	China	None	C	None
EU939599	None	2007-04-16	China	None	C	None
EU939600	None	2007-04-24	China	None	C	None
EU939601	None	2007-04-26	China	None	C	None
EU939602	None	2007-05-08	China	None	C	None
EU939603	None	2007-XX-XX	China	None	C	None
EU939604	None	2007-05-17	China	None	C	None
EU939605	None	2007-05-30	China	None	C	None
EU939606	None	2007-XX-XX	China	None	C	None
EU939607	None	2007-XX-XX	China	None	C	None
EU939608	None	2007-06-18	China	None	C	None
EU939609	None	2007-06-18	China	None	C	None
EU939610	None	2007-06-18	China	None	C	None
EU939611	None	2007-XX-XX	China	None	C	None
EU939612	None	2007-06-21	China	None	C	None
EU939613	None	2007-XX-XX	China	None	C	None
EU939614	None	2007-06-28	China	None	C	None
EU939615	None	2007-07-11	China	None	C	None
EU939616	None	2007-XX-XX	China	None	C	None
EU939617	None	2007-07-12	China	None	C	None
EU939618	None	2007-XX-XX	China	None	C	None
EU939619	None	2007-XX-XX	China	None	C	None
EU939620	None	2007-09-19	China	None	C	None
EU939621	None	2006-01-23	China	None	C	None
EU939622	None	2007-02-12	China	None	C	None
EU939623	None	2007-XX-XX	China	None	C	None
EU939624	None	2006-XX-XX	China	None	C	None
EU939625	None	2007-04-02	China	None	C	None
EU939626	None	2005-XX-XX	China	None	C	None
EU939640	None	2007-XX-XX	China	None	C	None
EU939641	None	2005-XX-XX	China	None	C	None
EU939642	None	2005-XX-XX	China	None	C	None
EU939643	None	2005-XX-XX	China	None	C	None
EU939644	None	2005-XX-XX	China	None	C	None
EU939645	None	2005-XX-XX	China	None	C	None
EU939646	None	2005-XX-XX	China	None	C	None
EU939647	None	2005-XX-XX	China	None	C	None
EU939648	None	2005-XX-XX	China	None	C	None
EU939649	None	2005-XX-XX	China	None	C	None
EU939650	None	2005-XX-XX	China	None	C	None
EU939651	None	2005-XX-XX	China	None	C	None
EU939652	None	2005-XX-XX	China	None	C	None
EU939653	None	2005-XX-XX	China	None	C	None
EU939654	None	2005-XX-XX	China	None	C	None
EU939655	None	2005-XX-XX	China	None	C	None
EU939656	None	2005-XX-XX	China	None	C	None
EU939657	None	2005-XX-XX	China	None	C	None
EU939658	None	2005-XX-XX	China	None	C	None
EU939659	None	2005-XX-XX	China	None	C	None
EU787434	None	2008-08-18	China	None	C	CD1
EU787435	None	2008-08-18	China	None	C	CD1
EU787444	None	2008-08-18	China	None	C	C2
EU916204	None	2007-XX-XX	China	Homo sapiens	C	None
EU916205	None	2007-XX-XX	China	Homo sapiens	C	None
EU916206	None	2007-XX-XX	China	Homo sapiens	C	None
EU916207	None	2007-XX-XX	China	Homo sapiens	C	None
EU916208	None	2007-XX-XX	China	Homo sapiens	C	None
EU916209	None	2007-XX-XX	China	Homo sapiens	C	None
EU916210	None	2007-XX-XX	China	Homo sapiens	C	None
EU916211	None	2007-XX-XX	China	Homo sapiens	C	None
EU916212	None	2007-XX-XX	China	Homo sapiens	C	None
EU916213	None	2007-XX-XX	China	Homo sapiens	C	None
EU916214	None	2007-XX-XX	China	Homo sapiens	C	None
EU916215	None	2007-XX-XX	China	Homo sapiens	C	None
EU916216	None	2007-XX-XX	China	Homo sapiens	C	None
EU916217	None	2007-XX-XX	China	Homo sapiens	C	None
EU916218	None	2007-XX-XX	China	Homo sapiens	C	None
EU916219	None	2007-XX-XX	China	Homo sapiens	C	None
EU916220	None	2007-XX-XX	China	Homo sapiens	C	None
EU916221	None	2007-XX-XX	China	Homo sapiens	C	None
EU916222	None	2007-XX-XX	China	Homo sapiens	C	None
EU916223	None	2007-XX-XX	China	Homo sapiens	C	None
EU916224	None	2007-XX-XX	China	Homo sapiens	C	None
EU916225	None	2007-XX-XX	China	Homo sapiens	C	None
EU916226	None	2007-XX-XX	China	Homo sapiens	C	None
EU916227	None	2007-XX-XX	China	Homo sapiens	C	None
EU916228	None	2007-XX-XX	China	Homo sapiens	C	None
EU916229	None	2007-XX-XX	China	Homo sapiens	C	None
EU916230	None	2007-XX-XX	China	Homo sapiens	C	None
EU916231	None	2007-XX-XX	China	Homo sapiens	C	None
EU916232	None	2007-XX-XX	China	Homo sapiens	C	None
EU916233	None	2007-XX-XX	China	Homo sapiens	C	None
EU916234	None	2007-XX-XX	China	Homo sapiens	C	None
EU916235	None	2007-XX-XX	China	Homo sapiens	C	None
EU916236	None	2007-XX-XX	China	Homo sapiens	C	None
EU916237	None	2007-XX-XX	China	Homo sapiens	C	None
EU916238	None	2007-XX-XX	China	Homo sapiens	C	None
EU916239	None	2007-XX-XX	China	Homo sapiens	C	None
EU916240	None	2007-XX-XX	China	Homo sapiens	C	None
EU916241	None	2007-XX-XX	China	Homo sapiens	C	None
EU796069	4364	2002-08-XX	China	Homo sapiens	C	None
EU796070	4460	2002-08-XX	China	Homo sapiens	C	None
EU796072	5131	2002-09-XX	China	Homo sapiens	C	None
EU678470	None	2007-09-XX	China	Homo sapiens	C	None
EU678471	None	2007-09-XX	China	Homo sapiens	C	None
EU678472	None	2007-09-XX	China	Homo sapiens	C	None
EU678473	None	2007-09-XX	China	Homo sapiens	C	None
EU678474	None	2007-09-XX	China	Homo sapiens	C	None
EU678475	None	2007-09-XX	China	Homo sapiens	C	None
EU670263	None	2009-05-11	Philippines	None	C	C6
EU589336	None	2008-04-27	China	None	C	None
EU589337	None	2008-04-27	China	None	C	None
EU589338	None	2008-04-27	China	None	C	None
EU589339	None	2008-04-27	China	None	C	None
EU589340	None	2008-04-27	China	None	C	None
EU589341	None	2008-04-27	China	None	C	None
EU589342	None	2008-04-27	China	None	C	None
EU589343	None	2008-04-27	China	None	C	None
EU589344	None	2008-04-27	China	None	C	None
EU589345	None	2008-04-27	China	None	C	None
EU589346	None	2008-04-27	China	None	C	None
EU579442	None	2008-04-21	China	None	C	None
EU579443	None	2008-04-21	China	None	C	None
EU570067	None	2008-04-15	China	Homo sapiens	C	None
EU570068	None	2008-04-15	China	Homo sapiens	C	None
EU570072	None	2008-04-15	China	Homo sapiens	C	None
EU570073	None	2008-04-15	China	Homo sapiens	C	None
EU570074	None	2008-04-15	China	Homo sapiens	C	None
EU560438	None	2008-04-09	China	Homo sapiens	C	None
EU560439	None	2008-04-09	China	Homo sapiens	C	None
EU560440	None	2008-04-09	China	Homo sapiens	C	None
EU560441	None	2008-04-09	China	Homo sapiens	C	None
EU562215	None	2008-04-08	China	None	C	None
EU562216	None	2008-04-08	China	None	C	None
EU562217	None	2008-04-08	China	None	C	None
EU562218	None	2008-04-08	China	None	C	None
EU562219	None	2008-04-08	China	None	C	None
EU439009	None	2011-07-29	China	None	C	None
EU547558	None	2008-04-02	Malaysia	None	C	None
EU547559	None	2008-04-02	Malaysia	None	C	None
EU547560	None	2008-04-02	Malaysia	None	C	None
EU547561	None	2008-04-02	Malaysia	None	C	None
EU547562	None	2008-04-02	Malaysia	None	C	None
AB426467	None	2008-03-05	Japan	None	C	None
AB365451	None	2008-06-21	Bolivia	None	C	CE
AB365452	None	2008-06-21	Bolivia	None	C	CE
EU439005	None	2011-07-29	China	None	C	None
EU439006	None	2011-07-29	China	None	C	None
EU439007	None	2011-07-29	China	None	C	None
EU439008	None	2011-07-29	China	None	C	None
EU439010	None	2011-07-29	China	None	C	None
EU439011	None	2011-07-29	China	None	C	None
EU439012	None	2011-07-29	China	None	C	None
EU439015	None	2008-02-27	China	None	C	None
EU439016	None	2008-02-27	China	None	C	None
EU439025	None	2011-07-29	China	None	C	None
EF494376	None	2008-02-25	Taiwan	None	C	None
EF494377	None	2008-02-25	Taiwan	None	C	None
EF494378	None	2008-02-25	Taiwan	None	C	None
EF494379	None	2008-02-25	Taiwan	None	C	None
EU410079	None	2009-05-11	Philippines	None	C	C5
EU410080	None	2009-05-11	Philippines	None	C	C5
EU410081	None	2009-05-11	Philippines	None	C	C5
EU306671	None	2008-01-16	China	None	C	None
EU306672	None	2008-01-16	China	None	C	None
EU306673	None	2008-01-16	China	None	C	None
EU306674	None	2008-01-16	China	None	C	None
EU306675	None	2008-01-16	China	None	C	None
EU306685	None	2008-01-16	China	None	C	None
EU306686	None	2008-01-16	China	None	C	None
EU306687	None	2008-01-16	China	None	C	None
EU306688	None	2008-01-16	China	None	C	None
EU306689	None	2008-01-16	China	None	C	None
EU306690	None	2008-01-16	China	None	C	None
EU306691	None	2008-01-16	China	None	C	None
EU306692	None	2008-01-16	China	None	C	None
EU306693	None	2008-01-16	China	None	C	None
EU306694	None	2008-01-16	China	None	C	None
EU306713	None	2011-07-29	China	None	C	None
EU306714	None	2011-07-29	China	None	C	None
EU306715	None	2011-07-29	China	None	C	None
EU306716	None	2011-07-29	China	None	C	None
EU306717	None	2011-07-29	China	None	C	None
EU306718	None	2011-07-29	China	None	C	None
EU306719	None	2011-07-29	China	None	C	None
EU306720	None	2011-07-29	China	None	C	None
EU306721	None	2011-07-29	China	None	C	None
EU306722	None	2011-07-29	China	None	C	None
EU306723	None	2011-07-29	China	None	C	None
EU306724	None	2011-07-29	China	None	C	None
EU306725	None	2011-07-29	China	None	C	None
EU306726	None	2011-07-29	China	None	C	None
EU306727	None	2011-07-29	China	None	C	None
EU306728	None	2011-07-29	China	None	C	None
EU306729	None	2011-07-29	China	None	C	None
EU305540	None	2009-12-23	China	None	C	None
EU305541	None	2009-12-23	China	None	C	None
EU305542	None	2009-12-23	China	None	C	None
AB368296	None	2007-11-16	None	None	C	None
AB368297	None	2007-11-16	Japan	None	C	C2
AB298720	None	2006-09-16	Japan: Miyagi	Homo sapiens	C	None
AB298721	None	2006-09-16	Japan: Miyagi	Homo sapiens	C	None
AB202071	Ehi-OK lam 8-1	2007-08-15	Japan:Ehime	None	C	None
EF688062	None	2007-07-18	China	None	C	None
DQ993688	None	2007-06-25	Taiwan	None	C	None
DQ993689	None	2007-06-25	Taiwan	None	C	None
DQ993690	None	2007-06-25	Taiwan	None	C	None
DQ993691	None	2007-06-25	Taiwan	None	C	None
DQ993692	None	2007-06-25	Taiwan	None	C	None
DQ993693	None	2007-06-25	Taiwan	None	C	None
AB195930	Ehi-MM lam 1-1	2007-06-02	Japan:Ehime	None	C	None
AB195932	Ehi-MM lam 1-3	2007-06-02	Japan:Ehime	None	C	None
AB195936	Ehi-MH lam 3-1	2007-06-02	Japan:Ehime	None	C	None
