strain	strain_name	segment	date	host	country	subtype	virus
KX655660	RSVB/Homo_sapiens/JOR/B1725/2013	NA	2013-01-06	Human	Jordan	NA	Human_orthopneumovirus
MK109764	RSVB/Homo_sapiens/JOR/C2749/2013	NA	2013-03-11	Human	Jordan	NA	Human_orthopneumovirus
KX765889	RSVB/Homo_sapiens/NZL/LJRSV56/2012	NA	2012-07-30	Human	New_Zealand	NA	Human_orthopneumovirus
KX765964	RSVB/Homo_sapiens/NZL/LJRSV53/2012	NA	2012-07-18	Human	New_Zealand	NA	Human_orthopneumovirus
KX765976	RSVB/Homo_sapiens/NZL/LJRSV67/2012	NA	2012-08-28	Human	New_Zealand	NA	Human_orthopneumovirus
KX765952	RSVB/Homo_sapiens/NZL/LJRSV63/2012	NA	2012-08-19	Human	New_Zealand	NA	Human_orthopneumovirus
KY249672	RSVB/England198/2012	NA	2012-11-23	Human	United_Kingdom	NA	Human_orthopneumovirus
KX765890	RSVB/Homo_sapiens/NZL/LJRSV72/2011	NA	2011-07-03	Human	New_Zealand	NA	Human_orthopneumovirus
KX765922	RSVB/Homo_sapiens/NZL/LJRSV78/2011	NA	2011-07-09	Human	New_Zealand	NA	Human_orthopneumovirus
KX765978	RSVB/Homo_sapiens/NZL/LJRSV71/2011	NA	2011-07-03	Human	New_Zealand	NA	Human_orthopneumovirus
JX576737	10_053640	NA	2010-12-21	Human	Netherlands	B	Human_orthopneumovirus
MF185753	TX11_56	NA	2011-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ627342	RSVB/Homo_sapiens/PER/FPP01297/2012	NA	2012-02-23	Human	Peru	NA	Human_orthopneumovirus
KJ627262	RSVB/Homo_sapiens/PER/FPP01374/2012	NA	2012-03-14	Human	Peru	NA	Human_orthopneumovirus
KJ627340	RSVB/Homo_sapiens/PER/FPP01318/2012	NA	2012-02-28	Human	Peru	NA	Human_orthopneumovirus
KX765903	RSVB/Homo_sapiens/NZL/LJRSV85/2011	NA	2011-09-19	Human	New_Zealand	NA	Human_orthopneumovirus
KX765927	RSVB/Homo_sapiens/NZL/LJRSV73/2011	NA	2011-07-03	Human	New_Zealand	NA	Human_orthopneumovirus
KU950669	RSVB/Homo_sapiens/USA/TH_10385/2013	NA	2013-07-09	Human	USA	NA	Human_orthopneumovirus
LC474528	RSV/B/Sendai/1511/11	NA	2011-XX-XX	Human	Japan	B	Human_orthopneumovirus
MG431252	STA826	NA	2010-03-31	Human	Brazil	NA	Human_orthopneumovirus
OK649706	HRSV/B/Brazil/38252/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649711	HRSV/B/Brazil/38322/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649735	HRSV/B/Brazil/38663/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649692	HRSV/B/Brazil/38191/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649739	HRSV/B/Brazil/38880/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649702	HRSV/B/Brazil/38227/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649707	HRSV/B/Brazil/38261/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649732	HRSV/B/Brazil/38640/2010-XX-XX	NA	2010-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
OK649721	HRSV/B/Brazil/38485/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
MG813994	B_TX_80171_2010_WGS	NA	2010-12-XX	Human	USA	NA	Human_orthopneumovirus
KJ939920	VN_135_8/09	NA	2009-08-17	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939933	VN_817_8/10	NA	2010-08-16	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939929	VN_382_7/10	NA	2010-07-07	Human	Viet_Nam	NA	Human_orthopneumovirus
KY249665	RSVB/England617/2013	NA	2013-10-09	Human	United_Kingdom	NA	Human_orthopneumovirus
KU950603	RSVB/Homo_sapiens/USA/TH_10557/2013	NA	2013-09-19	Human	USA	NA	Human_orthopneumovirus
KX765921	RSVB/Homo_sapiens/NZL/LJRSV26/2014	NA	2014-06-08	Human	New_Zealand	NA	Human_orthopneumovirus
KX765966	RSVB/Homo_sapiens/NZL/LJRSV24/2014	NA	2014-06-04	Human	New_Zealand	NA	Human_orthopneumovirus
KX765957	RSVB/Homo_sapiens/NZL/LJRSV30/2014	NA	2014-06-22	Human	New_Zealand	NA	Human_orthopneumovirus
KX765962	RSVB/Homo_sapiens/NZL/LJRSV50/2013	NA	2013-09-03	Human	New_Zealand	NA	Human_orthopneumovirus
KY249656	RSVB/England136/2014	NA	2014-01-07	Human	United_Kingdom	NA	Human_orthopneumovirus
KX655664	RSVB/Homo_sapiens/JOR/A0656/2012	NA	2012-12-27	Human	Jordan	NA	Human_orthopneumovirus
KX765975	RSVB/Homo_sapiens/NZL/LJRSV82/2011	NA	2011-09-17	Human	New_Zealand	NA	Human_orthopneumovirus
KY249677	RSVB/England132/2012	NA	2012-01-06	Human	United_Kingdom	NA	Human_orthopneumovirus
KX655671	RSVB/Homo_sapiens/JOR/A0714/2013	NA	2013-01-31	Human	Jordan	NA	Human_orthopneumovirus
KY249678	RSVB/England122/2011	NA	2011-12-28	Human	United_Kingdom	NA	Human_orthopneumovirus
KY249670	RSVB/England783/2012	NA	2012-12-04	Human	United_Kingdom	NA	Human_orthopneumovirus
LC474539	RSV/B/Sendai/994/15	NA	2015-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474524	RSV/B/Sendai/1660/10	NA	2010-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474543	RSV/B/Sendai/1004/16	NA	2016-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474531	RSV/B/Sendai/631/13	NA	2013-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474532	RSV/B/Sendai/851/13	NA	2013-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474533	RSV/B/Sendai/1080/13	NA	2013-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474534	RSV/B/Sendai/1391/13	NA	2013-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474536	RSV/B/Sendai/125/15	NA	2015-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474540	RSV/B/Sendai/1201/15	NA	2015-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474547	RSV/B/Sendai/1117/16	NA	2016-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474549	RSV/B/Sendai/1158/16	NA	2016-XX-XX	Human	Japan	B	Human_orthopneumovirus
JX576747	08_045420	NA	2008-12-12	Human	Netherlands	B	Human_orthopneumovirus
OK649688	HRSV/B/Brazil/38160/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
KX655646	RSVB/Homo_sapiens/JOR/B1139/2011	NA	2011-01-31	Human	Jordan	NA	Human_orthopneumovirus
MK109765	RSVB/Homo_sapiens/JOR/A0107/2011	NA	2011-01-30	Human	Jordan	NA	Human_orthopneumovirus
MK109769	RSVB/Homo_sapiens/JOR/C2237/2011	NA	2011-05-02	Human	Jordan	NA	Human_orthopneumovirus
MK109789	RSVB/Homo_sapiens/JOR/C2195/2011	NA	2011-03-10	Human	Jordan	NA	Human_orthopneumovirus
MK109781	RSVB/Homo_sapiens/JOR/D3136/2011	NA	2011-02-27	Human	Jordan	NA	Human_orthopneumovirus
KX655686	RSVB/Homo_sapiens/JOR/C2486/2012	NA	2012-04-05	Human	Jordan	NA	Human_orthopneumovirus
MK109770	RSVB/Homo_sapiens/JOR/A0024/2010	NA	2010-04-29	Human	Jordan	NA	Human_orthopneumovirus
KU950584	RSVB/Homo_sapiens/USA/TH_10591/2013	NA	2013-10-31	Human	USA	NA	Human_orthopneumovirus
KX655629	RSVB/Homo_sapiens/JOR/D3633/2012	NA	2012-12-19	Human	Jordan	NA	Human_orthopneumovirus
KX655649	RSVB/Homo_sapiens/JOR/A0765/2013	NA	2013-03-13	Human	Jordan	NA	Human_orthopneumovirus
KR350475	1856	NA	2014-11-21	Human	Mexico	NA	Human_orthopneumovirus
KX655661	RSVB/Homo_sapiens/JOR/D3759/2013	NA	2013-03-17	Human	Jordan	NA	Human_orthopneumovirus
KY249671	RSVB/England864/2012	NA	2012-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
KP317928	Kilifi_9465_9_RSVB_2011	NA	2011-07-08	Human	Kenya	NA	Human_orthopneumovirus
LC474522	RSV/B/Sendai/61/10	NA	2010-XX-XX	Human	Japan	B	Human_orthopneumovirus
KP317925	Kilifi_9697_7_RSVB_2004	NA	2004-12-22	Human	Kenya	NA	Human_orthopneumovirus
KP317941	Kilifi_9465_11_RSVB_2010	NA	2010-02-13	Human	Kenya	NA	Human_orthopneumovirus
KP317932	Kilifi_9465_12_RSVB_2010	NA	2010-04-06	Human	Kenya	NA	Human_orthopneumovirus
KP317952	Kilifi_9465_6_RSVB_2010	NA	2010-05-09	Human	Kenya	NA	Human_orthopneumovirus
KP317934	Kilifi_9465_1_RSVB_2012	NA	2012-02-13	Human	Kenya	NA	Human_orthopneumovirus
KP317945	Kilifi_9465_8_RSVB_2011	NA	2011-04-14	Human	Kenya	NA	Human_orthopneumovirus
KP317927	Kilifi_9465_7_RSVB_2011	NA	2011-02-01	Human	Kenya	NA	Human_orthopneumovirus
KJ627302	RSVB/Homo_sapiens/PER/FLA1266/2008	NA	2008-04-12	Human	Peru	NA	Human_orthopneumovirus
KF826844	RSVB/Homo_sapiens/MEX/62/2008	NA	2008-10-19	Human	Mexico	NA	Human_orthopneumovirus
KF826843	RSVB/Homo_sapiens/MEX/51/2008	NA	2008-09-07	Human	Mexico	NA	Human_orthopneumovirus
JX576742	09_052281	NA	2009-12-20	Human	Netherlands	B	Human_orthopneumovirus
KJ627277	RSVB/Homo_sapiens/PER/FPP00548/2011	NA	2011-05-19	Human	Peru	NA	Human_orthopneumovirus
KJ627247	RSVB/Homo_sapiens/PER/FPP00592/2011	NA	2011-06-03	Human	Peru	NA	Human_orthopneumovirus
KJ627332	RSVB/Homo_sapiens/PER/FPP00616/2011	NA	2011-06-13	Human	Peru	NA	Human_orthopneumovirus
KF826845	RSVB/Homo_sapiens/ARG/201/2008	NA	2008-06-10	Human	Argentina	NA	Human_orthopneumovirus
OK649699	HRSV/B/Brazil/38221/2009-XX-XX	NA	2009-XX-XX	Human	Brazil	NA	Human_orthopneumovirus
MG431253	STA754	NA	2010-01-04	Human	Brazil	NA	Human_orthopneumovirus
KX655669	RSVB/Homo_sapiens/JOR/C2038/2010	NA	2010-06-27	Human	Jordan	NA	Human_orthopneumovirus
JX576739	09_053165	NA	2009-12-28	Human	Netherlands	B	Human_orthopneumovirus
KX655690	RSVB/Homo_sapiens/JOR/A0009/2010	NA	2010-03-31	Human	Jordan	NA	Human_orthopneumovirus
MF001042	6A6	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
KX765893	RSVB/Homo_sapiens/NZL/LJRSV87/2010	NA	2010-08-05	Human	New_Zealand	NA	Human_orthopneumovirus
KX765900	RSVB/Homo_sapiens/NZL/LJRSV91/2010	NA	2010-08-27	Human	New_Zealand	NA	Human_orthopneumovirus
KJ672430	RSVB/Homo_sapiens/USA/LA2_51/2013	NA	2013-01-18	Human	USA	NA	Human_orthopneumovirus
KJ672481	RSVB/Homo_sapiens/USA/LA2_82/2013	NA	2013-02-26	Human	USA	NA	Human_orthopneumovirus
KM042393	RSVB/Homo_sapiens/USA/LA2_16/2012	NA	2012-11-26	Human	USA	NA	Human_orthopneumovirus
KJ672425	RSVB/Homo_sapiens/USA/LA2_25/2013	NA	2013-01-28	Human	USA	NA	Human_orthopneumovirus
KJ672438	RSVB/Homo_sapiens/USA/LA2_50/2013	NA	2013-01-21	Human	USA	NA	Human_orthopneumovirus
KU950619	RSVB/Homo_sapiens/USA/TH_10090/2012	NA	2012-08-27	Human	USA	NA	Human_orthopneumovirus
KU950500	RSVB/Homo_sapiens/USA/TH_10329/2012	NA	2012-12-18	Human	USA	NA	Human_orthopneumovirus
KU950576	RSVB/Homo_sapiens/USA/TH_10186/2012	NA	2012-11-02	Human	USA	NA	Human_orthopneumovirus
KJ672473	RSVB/Homo_sapiens/USA/LA2_24/2012	NA	2012-12-04	Human	USA	NA	Human_orthopneumovirus
KU950693	RSVB/Homo_sapiens/USA/TH_10290/2012	NA	2012-10-16	Human	USA	NA	Human_orthopneumovirus
KU950489	RSVB/Homo_sapiens/USA/TH_10599/2013	NA	2013-06-24	Human	USA	NA	Human_orthopneumovirus
KU950625	RSVB/Homo_sapiens/USA/TH_10243/2014	NA	2014-01-14	Human	USA	NA	Human_orthopneumovirus
KX765888	RSVB/Homo_sapiens/NZL/LJRSV34/2014	NA	2014-07-30	Human	New_Zealand	NA	Human_orthopneumovirus
KX765907	RSVB/Homo_sapiens/NZL/LJRSV25/2014	NA	2014-06-05	Human	New_Zealand	NA	Human_orthopneumovirus
KX765973	RSVB/Homo_sapiens/NZL/LJRSV20/2014	NA	2014-05-27	Human	New_Zealand	NA	Human_orthopneumovirus
KU950647	RSVB/Homo_sapiens/USA/TH_10115/2012	NA	2012-12-04	Human	USA	NA	Human_orthopneumovirus
KU839636	RSVB/Homo_sapiens/USA/TH_29/2013	NA	2013-12-27	Human	USA	NA	Human_orthopneumovirus
KU950484	RSVB/Homo_sapiens/USA/TH_10494/2013	NA	2013-12-09	Human	USA	NA	Human_orthopneumovirus
KU950662	RSVB/Homo_sapiens/USA/TH_10161/2012	NA	2012-12-14	Human	USA	NA	Human_orthopneumovirus
KY249666	RSVB/England400/2013	NA	2013-01-02	Human	United_Kingdom	NA	Human_orthopneumovirus
KY249674	RSVB/England127/2012	NA	2012-11-16	Human	United_Kingdom	NA	Human_orthopneumovirus
KX765909	RSVB/Homo_sapiens/NZL/LJRSV42/2013	NA	2013-07-06	Human	New_Zealand	NA	Human_orthopneumovirus
KX765923	RSVB/Homo_sapiens/NZL/LJRSV40/2013	NA	2013-06-29	Human	New_Zealand	NA	Human_orthopneumovirus
KX765908	RSVB/Homo_sapiens/NZL/LJRSV49/2013	NA	2013-10-22	Human	New_Zealand	NA	Human_orthopneumovirus
KX765943	RSVB/Homo_sapiens/NZL/LJRSV46/2013	NA	2013-08-24	Human	New_Zealand	NA	Human_orthopneumovirus
KX765965	RSVB/Homo_sapiens/NZL/LJRSV48/2013	NA	2013-09-09	Human	New_Zealand	NA	Human_orthopneumovirus
KY249661	RSVB/England015/2013	NA	2013-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
KX655685	RSVB/Homo_sapiens/JOR/D3504/2012	NA	2012-04-24	Human	Jordan	NA	Human_orthopneumovirus
KU950602	RSVB/Homo_sapiens/USA/TH_10570/2013	NA	2013-11-27	Human	USA	NA	Human_orthopneumovirus
LC474535	RSV/B/Sendai/411/14	NA	2014-XX-XX	Human	Japan	B	Human_orthopneumovirus
KJ939926	VN_338_5/10	NA	2010-05-05	Human	Viet_Nam	NA	Human_orthopneumovirus
KY249659	RSVB/England595/2013	NA	2013-12-18	Human	United_Kingdom	NA	Human_orthopneumovirus
KU950657	RSVB/Homo_sapiens/USA/TH_10261/2012	NA	2012-08-29	Human	USA	NA	Human_orthopneumovirus
LC474523	RSV/B/Sendai/240/10	NA	2010-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474526	RSV/B/Sendai/1010/11	NA	2011-XX-XX	Human	Japan	B	Human_orthopneumovirus
MT040081	RSVB/USA/UAMS_DID_006/2016	NA	2016-01-30	Human	USA	NA	Human_orthopneumovirus
KY883571	HRSV/B/BuenosAires/ARG/005/2015	NA	2015-05-26	Human	Argentina	NA	Human_orthopneumovirus
KY249664	RSVB/England135/2013	NA	2013-11-12	Human	United_Kingdom	NA	Human_orthopneumovirus
KJ939930	VN_731_10/09	NA	2009-10-26	Human	Viet_Nam	NA	Human_orthopneumovirus
KY684758	SC2225	NA	2016-XX-XX	Human	USA	NA	Human_orthopneumovirus
MZ515889	UU01A_0114_V02	NA	2019-12-04	Human	Netherlands	NA	Human_orthopneumovirus
MZ515924	OX01A_8101_V02	NA	2018-10-23	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515764	UU03_0385_V02	NA	2019-03-04	Human	Netherlands	NA	Human_orthopneumovirus
MZ515574	UU02_0071_V01	NA	2018-12-19	Human	Netherlands	NA	Human_orthopneumovirus
MZ151850	RSVB/Novosibirsk/103Hp/2019	NA	2019-11-27	Human	Russia	NA	Human_orthopneumovirus
MZ151856	RSVB/Novosibirsk/8.59Hl/2020	NA	2020-01-30	Human	Russia	NA	Human_orthopneumovirus
MG839545	HRSV/B/BuenosAires/ARG/014/2016	NA	2016-05-03	Human	Argentina	NA	Human_orthopneumovirus
LC474538	RSV/B/Sendai/913/15	NA	2015-XX-XX	Human	Japan	B	Human_orthopneumovirus
MZ516025	UU02_0005_V01	NA	2017-11-17	Human	Netherlands	NA	Human_orthopneumovirus
JQ582844	NH1067	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
MF185752	NH1182	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
JX576761	02_028215	NA	2002-10-21	Human	Netherlands	B	Human_orthopneumovirus
JX576762	02_000467	NA	2002-01-08	Human	Netherlands	B	Human_orthopneumovirus
JX576758	05_001965	NA	2005-12-14	Human	Netherlands	B	Human_orthopneumovirus
KF826825	RSVB/Homo_sapiens/MEX/20/2004	NA	2004-10-18	Human	Mexico	NA	Human_orthopneumovirus
KF826829	RSVB/Homo_sapiens/MEX/24/2005	NA	2005-12-13	Human	Mexico	NA	Human_orthopneumovirus
OK649754	HRSV/B/Texas.USA/79362/2005-XX-XX	NA	2005-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649753	HRSV/B/Texas.USA/79325/2005-XX-XX	NA	2005-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP856966	RSVB/Homo_sapiens/USA/98I_010A_01/1998-XX-XX	NA	1998-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258713	RSVB/Homo_sapiens/USA/93P_095_01/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258745	RSVB/Homo_sapiens/USA/92P_337_01/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649748	HRSV/B/NewYork.USA/CH93_18B/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258708	RSVB/Homo_sapiens/USA/96E_113_01/1996-XX-XX	NA	1996-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649752	HRSV/B/Texas.USA/65859/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258742	RSVB/Homo_sapiens/USA/94I_104A_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316134	RSVB/Homo_sapiens/USA/94P_048_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316158	RSVB/Homo_sapiens/USA/96I_065A_01_01/1996-XX-XX	NA	1996-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258739	RSVB/Homo_sapiens/USA/96I_097A_01/1996-XX-XX	NA	1996-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316100	RSVB/Homo_sapiens/USA/94E_140_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649740	HRSV/B/Canada/CAN2690/1995-XX-XX	NA	1995-XX-XX	Human	Canada	NA	Human_orthopneumovirus
KP258724	RSVB/Homo_sapiens/USA/97E_017_01/1997-XX-XX	NA	1997-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316172	RSVB/Homo_sapiens/USA/97I_076A_01_01/1997-XX-XX	NA	1997-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316105	RSVB/Homo_sapiens/USA/98I_040A_01_01/1998-XX-XX	NA	1998-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316179	RSVB/Homo_sapiens/USA/94I_157A_01_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
JQ582843	NH1125	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
MF185754	NH1001	NA	2002-XX-XX	Human	USA	NA	Human_orthopneumovirus
JX576760	03_000005	NA	2003-01-01	Human	Netherlands	B	Human_orthopneumovirus
KJ939919	VN_125_7/09	NA	2009-07-30	Human	Viet_Nam	NA	Human_orthopneumovirus
KJ939922	VN_156_9/09	NA	2009-09-24	Human	Viet_Nam	NA	Human_orthopneumovirus
MH685715	E0_041	NA	2013-XX-XX	Human	Uganda	NA	Human_orthopneumovirus
KY249662	RSVB/England080/2013	NA	2013-11-19	Human	United_Kingdom	NA	Human_orthopneumovirus
KP856961	RSVB/Homo_sapiens/USA/89E_108_01/1989-XX-XX	NA	1989-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP856965	RSVB/Homo_sapiens/USA/89E_067_01/1989-XX-XX	NA	1989-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723466	RSVB/Homo_sapiens/USA/93I_109A_01/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316163	RSVB/Homo_sapiens/USA/93E_049_01/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642049	RSVB/Homo_sapiens/USA/MCRSV_278/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649747	HRSV/B/NewYork.USA/CH93_9B/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258720	RSVB/Homo_sapiens/USA/90E_181_01/1990-XX-XX	NA	1990-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316111	RSVB/Homo_sapiens/USA/92E_135_01/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316156	RSVB/Homo_sapiens/USA/89P_004_01/1989-XX-XX	NA	1989-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316094	RSVB/Homo_sapiens/USA/89I_051A_01_01/1989-XX-XX	NA	1989-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258705	RSVB/Homo_sapiens/USA/95I_100A_01/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258702	RSVB/Homo_sapiens/USA/94E_551_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316117	RSVB/Homo_sapiens/USA/95I_016A_01_01/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642064	RSVB/Homo_sapiens/USA/MCRSV_280/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649746	HRSV/B/NewYork.USA/CH59III/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649745	HRSV/B/NewYork.USA/CH43II/1990-XX-XX	NA	1990-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723484	RSVB/Homo_sapiens/USA/93I_159A_01/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316114	RSVB/Homo_sapiens/USA/93I_084A_01_01/1993-XX-XX	NA	1993-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649750	HRSV/B/Texas.USA/65449/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649751	HRSV/B/Texas.USA/65848/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316128	RSVB/Homo_sapiens/USA/93E_654_01/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316159	RSVB/Homo_sapiens/USA/97I_031A_01_01/1997-XX-XX	NA	1997-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642062	RSVB/Homo_sapiens/USA/MCRSV_282/1996-XX-XX	NA	1996-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258731	RSVB/Homo_sapiens/USA/82G_013_01/1982-XX-XX	NA	1982-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316129	RSVB/Homo_sapiens/USA/87I_067A_01_01/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642051	RSVB/Homo_sapiens/USA/MCRSV_249/1986-XX-XX	NA	1986-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316151	RSVB/Homo_sapiens/USA/86E_495_01/1986-XX-XX	NA	1986-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723463	RSVB/Homo_sapiens/USA/87I_072A_01/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258735	RSVB/Homo_sapiens/USA/87E_063_01/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316108	RSVB/Homo_sapiens/USA/87I_051A_01_01/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723476	RSVB/Homo_sapiens/USA/87I_028A_01/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642068	RSVB/Homo_sapiens/USA/MCRSV_252/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642076	RSVB/Homo_sapiens/USA/MCRSV_251/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723469	RSVB/Homo_sapiens/USA/87I_042A_01/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258712	RSVB/Homo_sapiens/USA/79E_159_01/1979-XX-XX	NA	1979-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258721	RSVB/Homo_sapiens/USA/81E_119_01/1981-XX-XX	NA	1981-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258698	RSVB/Homo_sapiens/USA/91P_029_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723470	RSVB/Homo_sapiens/USA/91I_116A_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723480	RSVB/Homo_sapiens/USA/91I_020A_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723460	RSVB/Homo_sapiens/USA/91I_144A_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723477	RSVB/Homo_sapiens/USA/91I_043A_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316144	RSVB/Homo_sapiens/USA/91E_086_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642054	RSVB/Homo_sapiens/USA/MCRSV_276/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316127	RSVB/Homo_sapiens/USA/91I_167A_01_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642072	RSVB/Homo_sapiens/USA/MCRSV_274/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316132	RSVB/Homo_sapiens/USA/91I_110A_01_01/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642027	RSVB/Homo_sapiens/USA/MCRSV_275/1991-XX-XX	NA	1991-XX-XX	Human	USA	NA	Human_orthopneumovirus
